2015/07/04,34.93058
2015/07/06,34.94608
2015/07/08,34.96062
2015/07/10,34.97417
2015/07/12,34.98672
2015/07/14,34.99826
2015/07/16,35.00878
2015/07/18,35.01825
2015/07/20,35.02668
2015/07/22,35.03405
2015/07/24,35.04037
2015/07/26,35.04562
2015/07/28,35.04981
2015/07/30,35.05294
2015/08/01,35.05500
2015/08/03,35.05599
2015/08/05,35.05591
2015/08/07,35.05477
2015/08/09,35.05255
2015/08/11,35.04927
2015/08/13,35.04491
2015/08/15,35.03949
2015/08/17,35.03301
2015/08/19,35.02548
2015/08/21,35.01691
2015/08/23,35.00731
2015/08/25,34.99670
2015/08/27,34.98508
2015/08/29,34.97248
2015/08/31,34.95890
2015/09/02,34.94437
2015/09/04,34.92888
2015/09/06,34.91246
2015/09/08,34.89512
2015/09/10,34.87688
2015/09/12,34.85776
2015/09/14,34.83778
2015/09/16,34.81696
2015/09/18,34.79533
2015/09/20,34.77291
2015/09/22,34.74973
2015/09/24,34.72583
2015/09/26,34.70122
2015/09/28,34.67594
2015/09/30,34.65001
2015/10/02,34.62346
2015/10/04,34.59632
2015/10/06,34.56861
2015/10/08,34.54037
2015/10/10,34.51163
2015/10/12,34.48242
2015/10/14,34.45278
2015/10/16,34.42275
2015/10/18,34.39237
2015/10/20,34.36167
2015/10/22,34.33070
2015/10/24,34.29948
2015/10/26,34.26807
2015/10/28,34.23650
2015/10/30,34.20480
2015/11/01,34.17301
2015/11/03,34.14116
2015/11/05,34.10930
2015/11/07,34.07747
2015/11/09,34.04570
2015/11/11,34.01405
2015/11/13,33.98255
2015/11/15,33.95125
2015/11/17,33.92020
2015/11/19,33.88942
2015/11/21,33.85897
2015/11/23,33.82889
2015/11/25,33.79921
2015/11/27,33.76997
2015/11/29,33.74120
2015/12/01,33.71294
2015/12/03,33.68523
2015/12/05,33.65811
2015/12/07,33.63163
2015/12/09,33.60580
2015/12/11,33.58069
2015/12/13,33.55631
2015/12/15,33.53272
2015/12/17,33.50994
2015/12/19,33.48800
2015/12/21,33.46694
2015/12/23,33.44678
2015/12/25,33.42755
2015/12/27,33.40927
2015/12/29,33.39197
2015/12/31,33.37568
2016/01/02,33.36041
2016/01/04,33.34619
2016/01/06,33.33305
2016/01/08,33.32100
2016/01/10,33.31008
2016/01/12,33.30029
2016/01/14,33.29165
2016/01/16,33.28417
2016/01/18,33.27787
2016/01/20,33.27274
2016/01/22,33.26880
2016/01/24,33.26605
2016/01/26,33.26449
2016/01/28,33.26413
2016/01/30,33.26496
2016/02/01,33.26700
2016/02/03,33.27023
2016/02/05,33.27467
2016/02/07,33.28031
2016/02/09,33.28713
2016/02/11,33.29514
2016/02/13,33.30433
2016/02/15,33.31466
2016/02/17,33.32614
2016/02/19,33.33874
2016/02/21,33.35244
2016/02/23,33.36723
2016/02/25,33.38309
2016/02/27,33.40000
2016/02/29,33.41793
2016/03/02,33.43688
2016/03/04,33.45681
2016/03/06,33.47770
2016/03/08,33.49953
2016/03/10,33.52226
2016/03/12,33.54588
2016/03/14,33.57033
2016/03/16,33.59560
2016/03/18,33.62164
2016/03/20,33.64842
2016/03/22,33.67590
2016/03/24,33.70407
2016/03/26,33.73287
2016/03/28,33.76228
2016/03/30,33.79227
2016/04/01,33.82279
2016/04/03,33.85383
2016/04/05,33.88533
2016/04/07,33.91726
2016/04/09,33.94957
2016/04/11,33.98224
2016/04/13,34.01521
2016/04/15,34.04844
2016/04/17,34.08190
2016/04/19,34.11555
2016/04/21,34.14935
2016/04/23,34.18326
2016/04/25,34.21724
2016/04/27,34.25127
2016/04/29,34.28531
2016/05/01,34.31931
2016/05/03,34.35324
2016/05/05,34.38706
2016/05/07,34.42074
2016/05/09,34.45423
2016/05/11,34.48749
2016/05/13,34.52048
2016/05/15,34.55318
2016/05/17,34.58554
2016/05/19,34.61753
2016/05/21,34.64912
2016/05/23,34.68029
2016/05/25,34.71099
2016/05/27,34.74121
2016/05/29,34.77090
2016/05/31,34.80004
2016/06/02,34.82861
2016/06/04,34.85655
2016/06/06,34.88385
2016/06/08,34.91047
2016/06/10,34.93639
2016/06/12,34.96158
2016/06/14,34.98601
2016/06/16,35.00967
2016/06/18,35.03253
2016/06/20,35.05457
2016/06/22,35.07578
2016/06/24,35.09613
2016/06/26,35.11560
2016/06/28,35.13417
2016/06/30,35.15184
2016/07/02,35.16856
2016/07/04,35.18433
2016/07/06,35.19912
2016/07/08,35.21293
2016/07/10,35.22574
2016/07/12,35.23754
2016/07/14,35.24831
2016/07/16,35.25806
2016/07/18,35.26678
2016/07/20,35.27445
2016/07/22,35.28108
2016/07/24,35.28665
2016/07/26,35.29117
2016/07/28,35.29462
2016/07/30,35.29699
2016/08/01,35.29829
2016/08/03,35.29851
2016/08/05,35.29766
2016/08/07,35.29572
2016/08/09,35.29271
2016/08/11,35.28863
2016/08/13,35.28350
2016/08/15,35.27731
2016/08/17,35.27007
2016/08/19,35.26181
2016/08/21,35.25251
2016/08/23,35.24220
2016/08/25,35.23087
2016/08/27,35.21854
2016/08/29,35.20522
2016/08/31,35.19092
2016/09/02,35.17566
2016/09/04,35.15946
2016/09/06,35.14232
2016/09/08,35.12428
2016/09/10,35.10536
2016/09/12,35.08558
2016/09/14,35.06496
2016/09/16,35.04353
2016/09/18,35.02130
2016/09/20,34.99830
2016/09/22,34.97456
2016/09/24,34.95009
2016/09/26,34.92493
2016/09/28,34.89909
2016/09/30,34.87261
2016/10/02,34.84552
2016/10/04,34.81786
2016/10/06,34.78965
2016/10/08,34.76094
2016/10/10,34.73175
2016/10/12,34.70213
2016/10/14,34.67211
2016/10/16,34.64172
2016/10/18,34.61100
2016/10/20,34.57998
2016/10/22,34.54869
2016/10/24,34.51718
2016/10/26,34.48547
2016/10/28,34.45361
2016/10/30,34.42165
2016/11/01,34.38961
2016/11/03,34.35755
2016/11/05,34.32551
2016/11/07,34.29353
2016/11/09,34.26165
2016/11/11,34.22992
2016/11/13,34.19836
2016/11/15,34.16703
2016/11/17,34.13595
2016/11/19,34.10516
2016/11/21,34.07471
2016/11/23,34.04464
2016/11/25,34.01498
2016/11/27,33.98578
2016/11/29,33.95708
2016/12/01,33.92892
2016/12/03,33.90135
2016/12/05,33.87439
2016/12/07,33.84809
2016/12/09,33.82249
2016/12/11,33.79761
2016/12/13,33.77349
2016/12/15,33.75016
2016/12/17,33.72765
2016/12/19,33.70599
2016/12/21,33.68521
2016/12/23,33.66534
2016/12/25,33.64641
2016/12/27,33.62846
2016/12/29,33.61151
2016/12/31,33.59559
2017/01/02,33.58071
2017/01/04,33.56691
2017/01/06,33.55420
2017/01/08,33.54260
2017/01/10,33.53212
2017/01/12,33.52278
2017/01/14,33.51458
2017/01/16,33.50753
2017/01/18,33.50166
2017/01/20,33.49697
2017/01/22,33.49346
2017/01/24,33.49116
2017/01/26,33.49006
2017/01/28,33.49017
2017/01/30,33.49149
2017/02/01,33.49402
2017/02/03,33.49775
2017/02/05,33.50267
2017/02/07,33.50878
2017/02/09,33.51607
2017/02/11,33.52452
2017/02/13,33.53413
2017/02/15,33.54488
2017/02/17,33.55676
2017/02/19,33.56976
2017/02/21,33.58387
2017/02/23,33.59906
2017/02/25,33.61532
2017/02/27,33.63262
2017/03/01,33.65095
2017/03/03,33.67027
2017/03/05,33.69057
2017/03/07,33.71180
2017/03/09,33.73394
2017/03/11,33.75696
2017/03/13,33.78084
2017/03/15,33.80553
2017/03/17,33.83102
2017/03/19,33.85727
2017/03/21,33.88426
2017/03/23,33.91194
2017/03/25,33.94030
2017/03/27,33.96928
2017/03/29,33.99886
2017/03/31,34.02899
2017/04/02,34.05964
2017/04/04,34.09076
2017/04/06,34.12231
2017/04/08,34.15427
2017/04/10,34.18658
2017/04/12,34.21922
2017/04/14,34.25214
2017/04/16,34.28532
2017/04/18,34.31871
2017/04/20,34.35228
2017/04/22,34.38599
2017/04/24,34.41980
2017/04/26,34.45366
2017/04/28,34.48755
2017/04/30,34.52141
2017/05/02,34.55521
2017/05/04,34.58891
2017/05/06,34.62247
2017/05/08,34.65585
2017/05/10,34.68903
2017/05/12,34.72196
2017/05/14,34.75461
2017/05/16,34.78696
2017/05/18,34.81897
2017/05/20,34.85059
2017/05/22,34.88181
2017/05/24,34.91258
2017/05/26,34.94287
2017/05/28,34.97265
2017/05/30,35.00188
2017/06/01,35.03052
2017/06/03,35.05856
2017/06/05,35.08596
2017/06/07,35.11270
2017/06/09,35.13876
2017/06/11,35.16410
2017/06/13,35.18872
2017/06/15,35.21257
2017/06/17,35.23564
2017/06/19,35.25791
2017/06/21,35.27935
2017/06/23,35.29993
2017/06/25,35.31964
2017/06/27,35.33845
2017/06/29,35.35633
2017/07/01,35.37329
2017/07/03,35.38929
2017/07/05,35.40434
2017/07/07,35.41841
2017/07/09,35.43150
2017/07/11,35.44359
2017/07/13,35.45467
2017/07/15,35.46473
2017/07/17,35.47376
2017/07/19,35.48175
2017/07/21,35.48869
2017/07/23,35.49457
2017/07/25,35.49938
2017/07/27,35.50311
2017/07/29,35.50578
2017/07/31,35.50736
2017/08/02,35.50788
2017/08/04,35.50732
2017/08/06,35.50569
2017/08/08,35.50300
2017/08/10,35.49925
2017/08/12,35.49444
2017/08/14,35.48857
2017/08/16,35.48164
2017/08/18,35.47367
2017/08/20,35.46466
2017/08/22,35.45461
2017/08/24,35.44354
2017/08/26,35.43146
2017/08/28,35.41839
2017/08/30,35.40433
2017/09/01,35.38932
2017/09/03,35.37336
2017/09/05,35.35648
2017/09/07,35.33869
2017/09/09,35.32001
2017/09/11,35.30046
2017/09/13,35.28005
2017/09/15,35.25881
2017/09/17,35.23675
2017/09/19,35.21390
2017/09/21,35.19029
2017/09/23,35.16594
2017/09/25,35.14089
2017/09/27,35.11516
2017/09/29,35.08878
2017/10/01,35.06179
2017/10/03,35.03422
2017/10/05,35.00610
2017/10/07,34.97746
2017/10/09,34.94832
2017/10/11,34.91873
2017/10/13,34.88870
2017/10/15,34.85829
2017/10/17,34.82751
2017/10/19,34.79642
2017/10/21,34.76504
2017/10/23,34.73343
2017/10/25,34.70161
2017/10/27,34.66964
2017/10/29,34.63755
2017/10/31,34.60538
2017/11/02,34.57317
2017/11/04,34.54096
2017/11/06,34.50879
2017/11/08,34.47669
2017/11/10,34.44470
2017/11/12,34.41286
2017/11/14,34.38122
2017/11/16,34.34982
2017/11/18,34.31869
2017/11/20,34.28789
2017/11/22,34.25745
2017/11/24,34.22743
2017/11/26,34.19785
2017/11/28,34.16876
2017/11/30,34.14019
2017/12/02,34.11219
2017/12/04,34.08478
2017/12/06,34.05800
2017/12/08,34.03189
2017/12/10,34.00648
2017/12/12,33.98181
2017/12/14,33.95791
2017/12/16,33.93482
2017/12/18,33.91257
2017/12/20,33.89121
2017/12/22,33.87075
2017/12/24,33.85122
2017/12/26,33.83267
2017/12/28,33.81510
2017/12/30,33.79854
2018/01/01,33.78302
2018/01/03,33.76855
2018/01/05,33.75515
2018/01/07,33.74284
2018/01/09,33.73164
2018/01/11,33.72157
2018/01/13,33.71265
2018/01/15,33.70489
2018/01/17,33.69830
2018/01/19,33.69290
2018/01/21,33.68869
2018/01/23,33.68568
2018/01/25,33.68387
2018/01/27,33.68327
2018/01/29,33.68386
2018/01/31,33.68566
2018/02/02,33.68864
2018/02/04,33.69282
2018/02/06,33.69819
2018/02/08,33.70474
2018/02/10,33.71247
2018/02/12,33.72137
2018/02/14,33.73142
2018/02/16,33.74263
2018/02/18,33.75496
2018/02/20,33.76841
2018/02/22,33.78295
2018/02/24,33.79856
2018/02/26,33.81522
2018/02/28,33.83290
2018/03/02,33.85158
2018/03/04,33.87123
2018/03/06,33.89184
2018/03/08,33.91338
2018/03/10,33.93581
2018/03/12,33.95913
2018/03/14,33.98329
2018/03/16,34.00826
2018/03/18,34.03402
2018/03/20,34.06052
2018/03/22,34.08774
2018/03/24,34.11563
2018/03/26,34.14416
2018/03/28,34.17329
2018/03/30,34.20299
2018/04/01,34.23321
2018/04/03,34.26392
2018/04/05,34.29510
2018/04/07,34.32670
2018/04/09,34.35869
2018/04/11,34.39103
2018/04/13,34.42368
2018/04/15,34.45660
2018/04/17,34.48976
2018/04/19,34.52310
2018/04/21,34.55659
2018/04/23,34.59019
2018/04/25,34.62385
2018/04/27,34.65755
2018/04/29,34.69123
2018/05/01,34.72488
2018/05/03,34.75845
2018/05/05,34.79191
2018/05/07,34.82521
2018/05/09,34.85834
2018/05/11,34.89124
2018/05/13,34.92389
2018/05/15,34.95623
2018/05/17,34.98825
2018/05/19,35.01989
2018/05/21,35.05113
2018/05/23,35.08193
2018/05/25,35.11225
2018/05/27,35.14207
2018/05/29,35.17137
2018/05/31,35.20011
2018/06/02,35.22826
2018/06/04,35.25579
2018/06/06,35.28269
2018/06/08,35.30892
2018/06/10,35.33445
2018/06/12,35.35925
2018/06/14,35.38330
2018/06/16,35.40657
2018/06/18,35.42902
2018/06/20,35.45066
2018/06/22,35.47144
2018/06/24,35.49135
2018/06/26,35.51039
2018/06/28,35.52852
2018/06/30,35.54573
2018/07/02,35.56202
2018/07/04,35.57735
2018/07/06,35.59172
2018/07/08,35.60511
2018/07/10,35.61750
2018/07/12,35.62888
2018/07/14,35.63923
2018/07/16,35.64855
2018/07/18,35.65682
2018/07/20,35.66404
2018/07/22,35.67021
2018/07/24,35.67532
2018/07/26,35.67937
2018/07/28,35.68235
2018/07/30,35.68427
2018/08/01,35.68512
2018/08/03,35.68490
2018/08/05,35.68361
2018/08/07,35.68125
2018/08/09,35.67781
2018/08/11,35.67330
2018/08/13,35.66772
2018/08/15,35.66107
2018/08/17,35.65338
2018/08/19,35.64465
2018/08/21,35.63488
2018/08/23,35.62410
2018/08/25,35.61231
2018/08/27,35.59953
2018/08/29,35.58577
2018/08/31,35.57104
2018/09/02,35.55536
2018/09/04,35.53873
2018/09/06,35.52118
2018/09/08,35.50272
2018/09/10,35.48337
2018/09/12,35.46315
2018/09/14,35.44208
2018/09/16,35.42020
2018/09/18,35.39753
2018/09/20,35.37409
2018/09/22,35.34991
2018/09/24,35.32502
2018/09/26,35.29944
2018/09/28,35.27321
2018/09/30,35.24634
2018/10/02,35.21886
2018/10/04,35.19081
2018/10/06,35.16222
2018/10/08,35.13310
2018/10/10,35.10352
2018/10/12,35.07349
2018/10/14,35.04306
2018/10/16,35.01226
2018/10/18,34.98114
2018/10/20,34.94973
2018/10/22,34.91807
2018/10/24,34.88619
2018/10/26,34.85413
2018/10/28,34.82193
2018/10/30,34.78962
2018/11/01,34.75724
2018/11/03,34.72484
2018/11/05,34.69245
2018/11/07,34.66011
2018/11/09,34.62787
2018/11/11,34.59577
2018/11/13,34.56386
2018/11/15,34.53218
2018/11/17,34.50076
2018/11/19,34.46965
2018/11/21,34.43889
2018/11/23,34.40852
2018/11/25,34.37856
2018/11/27,34.34907
2018/11/29,34.32007
2018/12/01,34.29161
2018/12/03,34.26373
2018/12/05,34.23646
2018/12/07,34.20984
2018/12/09,34.18393
2018/12/11,34.15874
2018/12/13,34.13432
2018/12/15,34.11069
2018/12/17,34.08790
2018/12/19,34.06598
2018/12/21,34.04494
2018/12/23,34.02482
2018/12/25,34.00563
2018/12/27,33.98742
2018/12/29,33.97020
2018/12/31,33.95400
2019/01/02,33.93885
2019/01/04,33.92476
2019/01/06,33.91177
2019/01/08,33.89989
2019/01/10,33.88914
2019/01/12,33.87954
2019/01/14,33.87109
2019/01/16,33.86381
2019/01/18,33.85770
2019/01/20,33.85277
2019/01/22,33.84903
2019/01/24,33.84648
2019/01/26,33.84513
2019/01/28,33.84498
2019/01/30,33.84603
2019/02/01,33.84828
2019/02/03,33.85174
2019/02/05,33.85640
2019/02/07,33.86226
2019/02/09,33.86930
2019/02/11,33.87751
2019/02/13,33.88689
2019/02/15,33.89741
2019/02/17,33.90906
2019/02/19,33.92181
2019/02/21,33.93567
2019/02/23,33.95060
2019/02/25,33.96658
2019/02/27,33.98361
2019/03/01,34.00166
2019/03/03,34.02071
2019/03/05,34.04073
2019/03/07,34.06170
2019/03/09,34.08358
2019/03/11,34.10635
2019/03/13,34.12998
2019/03/15,34.15443
2019/03/17,34.17966
2019/03/19,34.20565
2019/03/21,34.23236
2019/03/23,34.25976
2019/03/25,34.28781
2019/03/27,34.31649
2019/03/29,34.34577
2019/03/31,34.37560
2019/04/02,34.40594
2019/04/04,34.43677
2019/04/06,34.46805
2019/04/08,34.49972
2019/04/10,34.53175
2019/04/12,34.56411
2019/04/14,34.59674
2019/04/16,34.62962
2019/04/18,34.66269
2019/04/20,34.69593
2019/04/22,34.72931
2019/04/24,34.76277
2019/04/26,34.79630
2019/04/28,34.82984
2019/04/30,34.86337
2019/05/02,34.89684
2019/05/04,34.93021
2019/05/06,34.96345
2019/05/08,34.99651
2019/05/10,35.02936
2019/05/12,35.06195
2019/05/14,35.09426
2019/05/16,35.12625
2019/05/18,35.15788
2019/05/20,35.18912
